Season,Week,Celebrity,Judge_Score,Estimated_Fan_Pct,Estimated_Fan_Rank,Certainty_Std,Model_Alpha,Model_Beta,Fit_Status
18,7,Amy Purdy,0.1482213438735178,2.3011274425538717e-05,7,9.270722212374466e-06,8.0,0.0,Converged
18,7,Meryl Davis,0.1541501976284585,0.026173220533411402,3,0.009811384281522357,8.0,0.0,Converged
18,7,NeNe Leakes,0.1304347826086956,0.003745782318377669,4,0.0015892908635479258,8.0,0.0,Converged
18,8,Danica McKellar,0.168141592920354,0.00040229080525959156,5,0.15,8.0,0.0,Failed_to_Fit
18,8,James Maslow,0.1592920353982301,0.8863165390029744,1,0.15,8.0,0.0,Failed_to_Fit
18,8,Candace Cameron Bure,0.1592920353982301,0.0005941477866170395,4,0.15,8.0,0.0,Failed_to_Fit
18,8,Charlie White,0.1769911504424778,0.08868789138798604,2,0.15,8.0,0.0,Failed_to_Fit
18,8,Amy Purdy,0.1769911504424778,2.1169362535555108e-05,6,0.15,8.0,0.0,Failed_to_Fit
18,8,Meryl Davis,0.1592920353982301,0.02397796165462738,3,0.15,8.0,0.0,Failed_to_Fit
18,9,James Maslow,0.1989528795811518,0.8866732394944927,1,0.15,8.0,0.0,Failed_to_Fit
18,9,Candace Cameron Bure,0.1884816753926701,0.0005943869030028842,4,0.15,8.0,0.0,Failed_to_Fit
18,9,Charlie White,0.1989528795811518,0.0887235840700671,2,0.15,8.0,0.0,Failed_to_Fit
18,9,Amy Purdy,0.2041884816753926,2.117788220284018e-05,5,0.15,8.0,0.0,Failed_to_Fit
18,9,Meryl Davis,0.2094240837696335,0.023987611650234407,3,0.15,8.0,0.0,Failed_to_Fit
18,10,James Maslow,0.2529075649013137,0.9730014120794147,1,0.15,8.0,0.0,Failed_to_Fit
18,10,Candace Cameron Bure,0.2267429691696957,0.0006522575286844536,3,0.15,8.0,0.0,Failed_to_Fit
18,10,Amy Purdy,0.2587209505138384,2.3239800605646888e-05,4,0.15,8.0,0.0,Failed_to_Fit
18,10,Meryl Davis,0.2616285154151521,0.026323090591295176,2,0.15,8.0,0.0,Failed_to_Fit
19,1,Antonio Sabato Jr.,0.0672043010752688,4.004226699566475e-05,8,0.15,8.0,0.0,Failed_to_Fit
19,1,Jonathan Bennett,0.0806451612903225,0.005997380949282657,3,0.15,8.0,0.0,Failed_to_Fit
19,1,Lea Thompson,0.086021505376344,4.354273016040389e-05,7,0.15,8.0,0.0,Failed_to_Fit
19,1,Janel Parrish,0.0779569892473118,0.0019060408142121594,4,0.15,8.0,0.0,Failed_to_Fit
19,1,Alfonso Ribeiro,0.0967741935483871,2.311643349216821e-05,11,0.15,8.0,0.0,Failed_to_Fit
19,1,Lolo Jones,0.0591397849462365,0.9779549182044147,1,0.15,8.0,0.0,Failed_to_Fit
19,1,Randy Couture,0.0833333333333333,3.072442024549698e-05,9,0.15,8.0,0.0,Failed_to_Fit
19,1,Tommy Chong,0.0725806451612903,1.0311452464744283e-07,13,0.15,8.0,0.0,Failed_to_Fit
19,1,Betsey Johnson,0.053763440860215,4.783291708563786e-07,12,0.15,8.0,0.0,Failed_to_Fit
19,1,Michael Waltrip,0.0672043010752688,0.00028446302263759903,5,0.15,8.0,0.0,Failed_to_Fit
19,1,Tavis Smiley,0.0779569892473118,3.027844645671226e-05,10,0.15,8.0,0.0,Failed_to_Fit
19,1,Bethany Mota,0.086021505376344,0.0001692231998169402,6,0.15,8.0,0.0,Failed_to_Fit
19,1,Sadie Robertson,0.0913978494623656,0.01351968806858991,2,0.15,8.0,0.0,Failed_to_Fit
19,2,Antonio Sabato Jr.,0.0856353591160221,0.0018163809672814965,7,0.15,8.0,0.0,Failed_to_Fit
19,2,Jonathan Bennett,0.0828729281767955,0.2720507460527411,2,0.15,8.0,0.0,Failed_to_Fit
19,2,Lea Thompson,0.0966850828729281,0.0019751675482158506,6,0.15,8.0,0.0,Failed_to_Fit
19,2,Janel Parrish,0.0939226519337016,0.0864610452293203,3,0.15,8.0,0.0,Failed_to_Fit
19,2,Alfonso Ribeiro,0.0883977900552486,0.0010485982182564433,10,0.15,8.0,0.0,Failed_to_Fit
19,2,Randy Couture,0.0773480662983425,0.0013937086072254843,8,0.15,8.0,0.0,Failed_to_Fit
19,2,Tommy Chong,0.0773480662983425,4.67743896818259e-06,12,0.15,8.0,0.0,Failed_to_Fit
19,2,Betsey Johnson,0.0773480662983425,2.1697772559508942e-05,11,0.15,8.0,0.0,Failed_to_Fit
19,2,Michael Waltrip,0.0662983425414364,0.012903695494319547,4,0.15,8.0,0.0,Failed_to_Fit
19,2,Tavis Smiley,0.0773480662983425,0.0013734785262976843,9,0.15,8.0,0.0,Failed_to_Fit
19,2,Bethany Mota,0.0911602209944751,0.007676233700835212,5,0.15,8.0,0.0,Failed_to_Fit
19,2,Sadie Robertson,0.0856353591160221,0.6132745704439793,1,0.15,8.0,0.0,Failed_to_Fit
19,3,Antonio Sabato Jr.,0.0821529745042493,0.0018872869301031618,7,0.0006728889211176659,8.0,0.0,Converged
19,3,Jonathan Bennett,0.0906515580736544,0.28054477394482175,2,0.07509050715232884,8.0,0.0,Converged
19,3,Lea Thompson,0.0878186968838526,0.0020864921821044276,6,0.0007514383996506137,8.0,0.0,Converged
19,3,Janel Parrish,0.1133144475920679,0.09151504118018655,3,0.03006824213373647,8.0,0.0,Converged
19,3,Alfonso Ribeiro,0.0906515580736544,0.0010916363971638426,9,0.0004063650533613312,8.0,0.0,Converged
19,3,Randy Couture,0.0736543909348441,0.0014448987026127553,8,0.0005564962195735076,8.0,0.0,Converged
19,3,Tommy Chong,0.0963172804532577,4.850451983605458e-06,11,1.737470142034468e-06,8.0,0.0,Converged
19,3,Betsey Johnson,0.0821529745042493,2.2010842999536985e-05,10,8.105031186683117e-06,8.0,0.0,Converged
19,3,Michael Waltrip,0.0793201133144475,0.013503243594988501,4,0.00508252899341734,8.0,0.0,Converged
19,3,Bethany Mota,0.1133144475920679,0.0077042455437822035,5,0.0031941820659732744,8.0,0.0,Converged
19,3,Sadie Robertson,0.0906515580736544,0.6001955202292537,1,0.08567104756359203,8.0,0.0,Converged
19,4,Antonio Sabato Jr.,0.090625,0.0018214211805370052,7,0.15,8.0,0.0,Failed_to_Fit
19,4,Jonathan Bennett,0.075,0.2728056503383097,2,0.15,8.0,0.0,Failed_to_Fit
19,4,Lea Thompson,0.121875,0.0019806483729093993,6,0.15,8.0,0.0,Failed_to_Fit
19,4,Janel Parrish,0.1125,0.08670096301864957,3,0.15,8.0,0.0,Failed_to_Fit
19,4,Alfonso Ribeiro,0.125,0.0010515079374918683,8,0.15,8.0,0.0,Failed_to_Fit
19,4,Tommy Chong,0.0875,4.690418233168257e-06,10,0.15,8.0,0.0,Failed_to_Fit
19,4,Betsey Johnson,0.090625,2.175798096448531e-05,9,0.15,8.0,0.0,Failed_to_Fit
19,4,Michael Waltrip,0.078125,0.012939501516430018,4,0.15,8.0,0.0,Failed_to_Fit
19,4,Bethany Mota,0.103125,0.007697534218484457,5,0.15,8.0,0.0,Failed_to_Fit
19,4,Sadie Robertson,0.115625,0.6149763250179905,1,0.15,8.0,0.0,Failed_to_Fit
19,6,Antonio Sabato Jr.,0.0955631399317406,0.0018214608118466765,7,0.15,8.0,0.0,Failed_to_Fit
19,6,Jonathan Bennett,0.1092150170648464,0.27281158616760837,2,0.15,8.0,0.0,Failed_to_Fit
19,6,Lea Thompson,0.1092150170648464,0.0019806914687566725,6,0.15,8.0,0.0,Failed_to_Fit
19,6,Janel Parrish,0.1126279863481228,0.08670284949759849,3,0.15,8.0,0.0,Failed_to_Fit
19,6,Alfonso Ribeiro,0.1331058020477815,0.001051530816679361,8,0.15,8.0,0.0,Failed_to_Fit
19,6,Tommy Chong,0.0955631399317406,4.690520289419427e-06,9,0.15,8.0,0.0,Failed_to_Fit
19,6,Michael Waltrip,0.1023890784982935,0.012939783059983518,4,0.15,8.0,0.0,Failed_to_Fit
19,6,Bethany Mota,0.1228668941979522,0.007697701704931621,5,0.15,8.0,0.0,Failed_to_Fit
19,6,Sadie Robertson,0.1194539249146757,0.6149897059523057,1,0.15,8.0,0.0,Failed_to_Fit
19,7,Antonio Sabato Jr.,0.1141199226305609,0.001519846693185947,6,0.0002902813183980612,8.0,0.0,Converged
19,7,Lea Thompson,0.1353965183752417,0.002305998173834086,5,0.0007828133991102424,8.0,0.0,Converged
19,7,Janel Parrish,0.1295938104448742,0.10769357926616036,2,0.03902081972348121,8.0,0.0,Converged
19,7,Alfonso Ribeiro,0.1315280464216634,0.0012627951841587695,7,0.0005083608493690843,8.0,0.0,Converged
19,7,Tommy Chong,0.11605415860735,5.656276288783823e-06,8,2.3198755684766817e-06,8.0,0.0,Converged
19,7,Michael Waltrip,0.1083172147001934,0.015245140605320832,3,0.005257592427041958,8.0,0.0,Converged
19,7,Bethany Mota,0.1450676982591876,0.008935144384788431,4,0.003288101515494658,8.0,0.0,Converged
19,7,Sadie Robertson,0.1199226305609284,0.8630318394162627,1,0.04213014719014001,8.0,0.0,Converged
19,8,Lea Thompson,0.1290322580645161,0.0024708969848043897,5,0.00086527416656066,8.0,0.0,Converged
19,8,Janel Parrish,0.1733870967741935,0.11191963322239941,2,0.03745169581315489,8.0,0.0,Converged
19,8,Alfonso Ribeiro,0.1653225806451612,0.0013664413495425663,6,0.0005247389461942709,8.0,0.0,Converged
19,8,Tommy Chong,0.1169354838709677,6.134526829059156e-06,7,2.301606709861581e-06,8.0,0.0,Converged
19,8,Michael Waltrip,0.1008064516129032,0.012746754131733684,3,0.0024846664258546887,8.0,0.0,Converged
19,8,Bethany Mota,0.1612903225806451,0.010412689739828548,4,0.00392472906617004,8.0,0.0,Converged
19,8,Sadie Robertson,0.1532258064516129,0.8610774500448621,1,0.040182817215704894,8.0,0.0,Converged
19,9,Lea Thompson,0.1635514018691588,0.00278020203646405,4,0.15,8.0,0.0,Failed_to_Fit
19,9,Janel Parrish,0.1799065420560747,0.12170064976943284,2,0.15,8.0,0.0,Failed_to_Fit
19,9,Alfonso Ribeiro,0.1799065420560747,0.0014759835966637429,5,0.15,8.0,0.0,Failed_to_Fit
19,9,Tommy Chong,0.1331775700934579,6.583859357412049e-06,6,0.15,8.0,0.0,Failed_to_Fit
19,9,Bethany Mota,0.1728971962616822,0.01080489631713197,3,0.15,8.0,0.0,Failed_to_Fit
19,9,Sadie Robertson,0.1705607476635514,0.8632316844209499,1,0.15,8.0,0.0,Failed_to_Fit
19,10,Janel Parrish,0.2136986301369863,0.1326570593453997,2,0.04367729382106055,8.0,0.0,Converged
19,10,Alfonso Ribeiro,0.2054794520547945,0.001673840262260545,4,0.000692606210764025,8.0,0.0,Converged
19,10,Tommy Chong,0.1698630136986301,7.230087524984162e-06,5,2.991663985928979e-06,8.0,0.0,Converged
19,10,Bethany Mota,0.2082191780821917,0.011790997113225279,3,0.004675205480412862,8.0,0.0,Converged
19,10,Sadie Robertson,0.2027397260273972,0.8538708731915893,1,0.04579153914547923,8.0,0.0,Converged
19,11,Janel Parrish,0.2494662035526728,0.12625858391820802,2,0.04506559197695888,8.0,0.0,Converged
19,11,Alfonso Ribeiro,0.2558640849980489,0.001522118267548857,4,0.0006202787288509538,8.0,0.0,Converged
19,11,Bethany Mota,0.2430708807481465,0.00932667994489613,3,0.0025609318972739242,8.0,0.0,Converged
19,11,Sadie Robertson,0.2515988307011315,0.8628926178693473,1,0.04620321364794711,8.0,0.0,Converged
20,2,Suzanne Somers,0.0806916426512968,0.061625173751374794,9,0.009764982832797654,0.5,0.0,Converged
20,2,Willow Shields,0.0922190201729106,0.09669052800631613,4,0.031282557064483095,0.5,0.0,Converged
20,2,Riker Lynch,0.0922190201729106,0.10786891194584343,2,0.031691412506563564,0.5,0.0,Converged
20,2,Rumer Willis,0.0922190201729106,0.07659521816292286,7,0.015775385913391372,0.5,0.0,Converged
20,2,Nastia Liukin,0.0979827089337175,0.06099246377255469,10,0.01805469213772529,0.5,0.0,Converged
20,2,Michael Sam,0.0806916426512968,0.10727277179090229,3,0.028611559032339293,0.5,0.0,Converged
20,2,Robert Herjavec,0.0806916426512968,0.07095701211173543,8,0.017993636715050575,0.5,0.0,Converged
20,2,Charlotte McKinney,0.0749279538904899,0.1425705166035557,1,0.03819590639796305,0.5,0.0,Converged
20,2,Noah Galloway,0.0778097982708933,0.08791976440776329,6,0.02239094525588545,0.5,0.0,Converged
20,2,Redfoo,0.0893371757925072,0.03979278509931004,12,0.0059339592715405625,0.5,0.0,Converged
20,2,Patti LaBelle,0.0806916426512968,0.05851666255384902,11,0.009474528415574963,0.5,0.0,Converged
20,2,Chris Soules,0.0605187319884726,0.08919819179387238,5,0.017228495734776476,0.5,0.0,Converged
20,3,Suzanne Somers,0.0798722044728434,0.058425157815529316,10,0.15,0.5,0.0,Failed_to_Fit
20,3,Willow Shields,0.1022364217252396,0.1063766400589235,4,0.15,0.5,0.0,Failed_to_Fit
20,3,Riker Lynch,0.108626198083067,0.11623370286098024,2,0.15,0.5,0.0,Failed_to_Fit
20,3,Rumer Willis,0.1054313099041533,0.08816051328450439,6,0.15,0.5,0.0,Failed_to_Fit
20,3,Nastia Liukin,0.108626198083067,0.06700307331966644,8,0.15,0.5,0.0,Failed_to_Fit
20,3,Michael Sam,0.0766773162939297,0.11444340042728536,3,0.15,0.5,0.0,Failed_to_Fit
20,3,Robert Herjavec,0.0926517571884984,0.06319436181755221,9,0.15,0.5,0.0,Failed_to_Fit
20,3,Charlotte McKinney,0.0702875399361022,0.1624438033971897,1,0.15,0.5,0.0,Failed_to_Fit
20,3,Noah Galloway,0.0958466453674121,0.0913301593776774,5,0.15,0.5,0.0,Failed_to_Fit
20,3,Patti LaBelle,0.0702875399361022,0.05359423298691456,11,0.15,0.5,0.0,Failed_to_Fit
20,3,Chris Soules,0.0894568690095846,0.07879495465377667,7,0.15,0.5,0.0,Failed_to_Fit
20,4,Suzanne Somers,0.0861538461538461,0.08929175053111366,6,0.017275530175022494,0.5,0.0,Converged
20,4,Willow Shields,0.12,0.12647928944072964,2,0.034357779909619,0.5,0.0,Converged
20,4,Riker Lynch,0.1046153846153846,0.134463131633081,1,0.03418436316187783,0.5,0.0,Converged
20,4,Rumer Willis,0.1076923076923077,0.11058654716605691,4,0.031305762895763777,0.5,0.0,Converged
20,4,Nastia Liukin,0.1107692307692307,0.0870949217889044,7,0.022494829291034538,0.5,0.0,Converged
20,4,Michael Sam,0.0923076923076923,0.06472321056922312,10,0.008724218602344772,0.5,0.0,Converged
20,4,Robert Herjavec,0.1046153846153846,0.0865112045076152,8,0.024421204168033134,0.5,0.0,Converged
20,4,Noah Galloway,0.0984615384615384,0.11245150486676192,3,0.027124045713282047,0.5,0.0,Converged
20,4,Patti LaBelle,0.0923076923076923,0.08183722791503326,9,0.015747713177426816,0.5,0.0,Converged
20,4,Chris Soules,0.083076923076923,0.10656121158148085,5,0.019457603554424246,0.5,0.0,Converged
20,5,Suzanne Somers,0.0989399293286219,0.05796071391548562,9,0.012100406493003568,0.5,0.0,Converged
20,5,Willow Shields,0.1201413427561837,0.1459780553477852,2,0.04200523647537245,0.5,0.0,Converged
20,5,Riker Lynch,0.1342756183745583,0.15986075623315923,1,0.04502018893532166,0.5,0.0,Converged
20,5,Rumer Willis,0.1378091872791519,0.12016218258334027,4,0.033197223433958194,0.5,0.0,Converged
20,5,Nastia Liukin,0.1342756183745583,0.09127420438824448,7,0.027597446088024297,0.5,0.0,Converged
20,5,Robert Herjavec,0.0848056537102473,0.10382326731923486,6,0.024708746018666156,0.5,0.0,Converged
20,5,Noah Galloway,0.0989399293286219,0.12269979762843194,3,0.030959507032216997,0.5,0.0,Converged
20,5,Patti LaBelle,0.0954063604240282,0.08595933007682299,8,0.020686486004857497,0.5,0.0,Converged
20,5,Chris Soules,0.0954063604240282,0.11228169250749538,5,0.02814650455468249,0.5,0.0,Converged
20,6,Willow Shields,0.1289752650176678,0.160754419013885,2,0.03597162257379737,0.5,0.0,Converged
20,6,Riker Lynch,0.1342756183745583,0.17595861299495816,1,0.04500761845816089,0.5,0.0,Converged
20,6,Rumer Willis,0.1254416961130742,0.13155030471096393,4,0.033295779222107524,0.5,0.0,Converged
20,6,Nastia Liukin,0.1289752650176678,0.10187029265157023,7,0.027707335075720225,0.5,0.0,Converged
20,6,Robert Herjavec,0.1183745583038869,0.10762517157368214,6,0.026340960365731147,0.5,0.0,Converged
20,6,Noah Galloway,0.1201413427561837,0.1362574311981472,3,0.0363427816023307,0.5,0.0,Converged
20,6,Patti LaBelle,0.1201413427561837,0.0652122015870928,8,0.01418019094456264,0.5,0.0,Converged
20,6,Chris Soules,0.1236749116607773,0.12077156626970044,5,0.03168717754578206,0.5,0.0,Converged
20,7,Willow Shields,0.1535433070866141,0.0869762496773086,7,0.013906619773744867,0.5,0.0,Converged
20,7,Riker Lynch,0.1456692913385826,0.1818949029120512,1,0.04940999508944639,0.5,0.0,Converged
20,7,Rumer Willis,0.1456692913385826,0.1512605343533788,4,0.03730875653015242,0.5,0.0,Converged
20,7,Nastia Liukin,0.1614173228346456,0.1183977815265471,6,0.026287221564255617,0.5,0.0,Converged
20,7,Robert Herjavec,0.1220472440944882,0.1431154098542534,5,0.022345063528696623,0.5,0.0,Converged
20,7,Noah Galloway,0.1496062992125984,0.16150485826835778,2,0.044471594692850704,0.5,0.0,Converged
20,7,Chris Soules,0.1220472440944882,0.15685026340810299,3,0.032147694476805835,0.5,0.0,Converged
20,8,Riker Lynch,0.1843971631205673,0.2345759611905297,1,0.05749357312921207,0.5,0.0,Converged
20,8,Rumer Willis,0.1891252955082742,0.17392114800308517,3,0.04465017257413755,0.5,0.0,Converged
20,8,Nastia Liukin,0.1796690307328605,0.13818460311493683,5,0.03877825552701824,0.5,0.0,Converged
20,8,Robert Herjavec,0.1465721040189125,0.10184819036852463,6,0.023155716027440064,0.5,0.0,Converged
20,8,Noah Galloway,0.1489361702127659,0.18429944892826072,2,0.04902974778962078,0.5,0.0,Converged
20,8,Chris Soules,0.1513002364066193,0.16717064839466322,4,0.040688126840242214,0.5,0.0,Converged
20,9,Riker Lynch,0.2547770700636942,0.3205407904038218,1,0.07423679191375052,0.5,0.0,Converged
20,9,Rumer Willis,0.2484076433121019,0.25891949164119393,3,0.0551901410474783,0.5,0.0,Converged
20,9,Nastia Liukin,0.2547770700636942,0.15277145967719133,4,0.03241082009550772,0.5,0.0,Converged
20,9,Noah Galloway,0.2420382165605095,0.2677682582777931,2,0.05541182252887163,0.5,0.0,Converged
21,2,Gary Busey,0.0609981515711645,0.06343822438363375,11,0.014000370259413975,0.5,0.0,Converged
21,2,Alexa PenaVega,0.0850277264325323,0.07833491499706978,7,0.023394145492659824,0.5,0.0,Converged
21,2,Carlos PenaVega,0.0831792975970425,0.07788527255541326,8,0.02160455526531072,0.5,0.0,Converged
21,2,Victor Espinoza,0.0683918669131238,0.04100544690684079,13,0.007259225751271273,0.5,0.0,Converged
21,2,Alek Skarlatos,0.0831792975970425,0.08350455013316914,4,0.024006973608375646,0.5,0.0,Converged
21,2,Chaka Khan,0.055452865064695,0.0806390847200875,5,0.021166926492057894,0.5,0.0,Converged
21,2,Andy Grammer,0.0813308687615526,0.09266761925977689,2,0.0259967627166384,0.5,0.0,Converged
21,2,Tamar Braxton,0.0905730129390018,0.06397435069634304,10,0.01930220550334914,0.5,0.0,Converged
21,2,Nick Carter,0.0831792975970425,0.07903783568588153,6,0.022324468454728193,0.5,0.0,Converged
21,2,Hayes Grier,0.0831792975970425,0.1293610428342081,1,0.0345909840511797,0.5,0.0,Converged
21,2,Bindi Irwin,0.088724584103512,0.0678899740572108,9,0.02032086139858027,0.5,0.0,Converged
21,2,Kim Zolciak-Biermann,0.0683918669131238,0.08463833805949163,3,0.026314172166107687,0.5,0.0,Converged
21,2,Paula Deen,0.0683918669131238,0.057623345710873915,12,0.013133435842054862,0.5,0.0,Converged
21,4,Gary Busey,0.0677966101694915,0.05645343587259118,10,0.01315275589879111,0.5,0.0,Converged
21,4,Alexa PenaVega,0.0889830508474576,0.10072018982578017,5,0.027378056418083947,0.5,0.0,Converged
21,4,Carlos PenaVega,0.1059322033898305,0.10493662460725836,4,0.029512388473582847,0.5,0.0,Converged
21,4,Alek Skarlatos,0.1016949152542373,0.11027264249450626,3,0.027793484641640553,0.5,0.0,Converged
21,4,Andy Grammer,0.097457627118644,0.11738722505759602,2,0.03368989411496022,0.5,0.0,Converged
21,4,Tamar Braxton,0.1144067796610169,0.08258898117697103,8,0.02578193052640389,0.5,0.0,Converged
21,4,Nick Carter,0.1144067796610169,0.10016062914542102,6,0.025820202650113457,0.5,0.0,Converged
21,4,Hayes Grier,0.1144067796610169,0.16942717613428124,1,0.039569396784301644,0.5,0.0,Converged
21,4,Bindi Irwin,0.1186440677966101,0.0857023661773805,7,0.023648585229223834,0.5,0.0,Converged
21,4,Paula Deen,0.0762711864406779,0.07235072950821435,9,0.020663458904321315,0.5,0.0,Converged
21,6,Alexa PenaVega,0.0958466453674121,0.11030702078651095,4,0.029831122146343123,0.5,0.0,Converged
21,6,Carlos PenaVega,0.121405750798722,0.1102548627697097,5,0.03194474194733365,0.5,0.0,Converged
21,6,Alek Skarlatos,0.0958466453674121,0.12199089277765798,3,0.036438034018662385,0.5,0.0,Converged
21,6,Andy Grammer,0.1277955271565495,0.1278770086063181,2,0.03935121519056118,0.5,0.0,Converged
21,6,Tamar Braxton,0.1277955271565495,0.08587342683723008,8,0.02484326766122547,0.5,0.0,Converged
21,6,Nick Carter,0.1246006389776357,0.1054157053716474,6,0.032755184553407604,0.5,0.0,Converged
21,6,Hayes Grier,0.1022364217252396,0.18044403029756798,1,0.048813841735535435,0.5,0.0,Converged
21,6,Bindi Irwin,0.1277955271565495,0.09402201768269164,7,0.028909360344148833,0.5,0.0,Converged
21,6,Paula Deen,0.0766773162939297,0.06381503487066648,9,0.01598605108081621,0.5,0.0,Converged
21,7,Alexa PenaVega,0.1244343891402715,0.13025623232376807,4,0.03368979253377373,0.5,0.0,Converged
21,7,Carlos PenaVega,0.1266968325791855,0.1326413587838865,3,0.028477548764276012,0.5,0.0,Converged
21,7,Alek Skarlatos,0.1199095022624434,0.14140061269375911,2,0.0314054403577739,0.5,0.0,Converged
21,7,Andy Grammer,0.1266968325791855,0.1509885397165035,1,0.037125121359973416,0.5,0.0,Converged
21,7,Tamar Braxton,0.1221719457013574,0.11724529330027914,7,0.01865868863928537,0.5,0.0,Converged
21,7,Nick Carter,0.1221719457013574,0.12336311534914886,5,0.02275110318853196,0.5,0.0,Converged
21,7,Hayes Grier,0.1266968325791855,0.08512145136089751,8,0.00986511047704774,0.5,0.0,Converged
21,7,Bindi Irwin,0.1312217194570135,0.11898339647175722,6,0.025869823973825815,0.5,0.0,Converged
21,8,Alexa PenaVega,0.1391746572412079,0.15853561222211376,2,0.034697150110511436,0.5,0.0,Converged
21,8,Carlos PenaVega,0.149483967476188,0.14977065049036647,3,0.03662594999969877,0.5,0.0,Converged
21,8,Alek Skarlatos,0.1288663779372513,0.16735971591603058,1,0.041020235229774986,0.5,0.0,Converged
21,8,Andy Grammer,0.1237106918887378,0.10706626108267855,7,0.01667794946558259,0.5,0.0,Converged
21,8,Tamar Braxton,0.1443303432897215,0.13310853867003858,6,0.03090737067823466,0.5,0.0,Converged
21,8,Nick Carter,0.1701036188771717,0.14350608730338213,4,0.03800393241680799,0.5,0.0,Converged
21,8,Bindi Irwin,0.1443303432897215,0.14065313431538992,5,0.034698840627056325,0.5,0.0,Converged
21,9,Alexa PenaVega,0.182370820668693,0.10218881513836038,6,0.015365135288237628,0.5,0.0,Converged
21,9,Carlos PenaVega,0.1641337386018237,0.18508567899079068,2,0.04076434038739872,0.5,0.0,Converged
21,9,Alek Skarlatos,0.155015197568389,0.19868041703428208,1,0.04004982466470471,0.5,0.0,Converged
21,9,Tamar Braxton,0.1489361702127659,0.17167318244644977,4,0.03126126686027189,0.5,0.0,Converged
21,9,Nick Carter,0.1671732522796352,0.18194792355175785,3,0.039878317847630705,0.5,0.0,Converged
21,9,Bindi Irwin,0.182370820668693,0.16042398283835915,5,0.03407641479940662,0.5,0.0,Converged
21,11,Carlos PenaVega,0.2542375035911047,0.1753037386974863,4,0.026448633551056654,0.5,0.0,Converged
21,11,Alek Skarlatos,0.2372874892266857,0.29098215875348843,1,0.05787057604584408,0.5,0.0,Converged
21,11,Nick Carter,0.2542375035911047,0.27891583776878087,2,0.051252180554885715,0.5,0.0,Converged
21,11,Bindi Irwin,0.2542375035911047,0.25479826478024453,3,0.049650702944712764,0.5,0.0,Converged
22,2,Mischa Barton,0.0635593220338983,0.09993933218083209,3,0.02791853238772153,0.5,0.0,Converged
22,2,Kim Fields,0.0805084745762711,0.06565890804717621,10,0.018010623350360033,0.5,0.0,Converged
22,2,Jodie Sweetin,0.0889830508474576,0.12565078885079595,1,0.03274085117269807,0.5,0.0,Converged
22,2,Doug Flutie,0.0847457627118644,0.06536161514203663,11,0.019194076530540616,0.5,0.0,Converged
22,2,Von Miller,0.0847457627118644,0.08693399385008589,6,0.02464119730667373,0.5,0.0,Converged
22,2,Antonio Brown,0.0805084745762711,0.09716962559532626,4,0.027627923301922337,0.5,0.0,Converged
22,2,Paige VanZant,0.1016949152542373,0.09204897470205207,5,0.025614465806433336,0.5,0.0,Converged
22,2,Geraldo Rivera,0.0550847457627118,0.05037458872241251,12,0.012723250767796618,0.5,0.0,Converged
22,2,Nyle DiMarco,0.0847457627118644,0.10591732077473573,2,0.028104600489802435,0.5,0.0,Converged
22,2,Ginger Zee,0.0889830508474576,0.07345395152139769,7,0.021070253814194157,0.5,0.0,Converged
22,2,Wanya Morris,0.1016949152542373,0.06606610108450194,9,0.01864350133851872,0.5,0.0,Converged
22,2,Marla Maples,0.0847457627118644,0.07142479952864704,8,0.018499057429893256,0.5,0.0,Converged
22,3,Mischa Barton,0.0759493670886076,0.06292138871752172,11,0.007856543225355596,0.5,0.0,Converged
22,3,Kim Fields,0.0928270042194092,0.07446900286578932,9,0.01925615055795087,0.5,0.0,Converged
22,3,Jodie Sweetin,0.0970464135021097,0.13229401344784195,1,0.03290750981798151,0.5,0.0,Converged
22,3,Doug Flutie,0.0843881856540084,0.07602857917266223,8,0.016697014719161973,0.5,0.0,Converged
22,3,Von Miller,0.0843881856540084,0.09353323407980234,5,0.02258872264307902,0.5,0.0,Converged
22,3,Antonio Brown,0.0843881856540084,0.10718040677688419,3,0.03087745304681029,0.5,0.0,Converged
22,3,Paige VanZant,0.0970464135021097,0.09930747906282981,4,0.028791250247117404,0.5,0.0,Converged
22,3,Nyle DiMarco,0.1054852320675105,0.11569180802827483,2,0.030990029240746682,0.5,0.0,Converged
22,3,Ginger Zee,0.0886075949367088,0.08126455219428935,7,0.021474308577974797,0.5,0.0,Converged
22,3,Wanya Morris,0.1012658227848101,0.07398242151271577,10,0.018051341837815267,0.5,0.0,Converged
22,3,Marla Maples,0.0886075949367088,0.08332711414138856,6,0.022041692416739474,0.5,0.0,Converged
22,4,Kim Fields,0.1003134796238244,0.0816922612082093,8,0.022117026630895563,0.5,0.0,Converged
22,4,Jodie Sweetin,0.0846394984326018,0.15062903751083226,1,0.03904637953524705,0.5,0.0,Converged
22,4,Doug Flutie,0.0752351097178683,0.09238164632322424,6,0.017329465036395097,0.5,0.0,Converged
22,4,Von Miller,0.1003134796238244,0.1019914463287522,5,0.028998234851711442,0.5,0.0,Converged
22,4,Antonio Brown,0.109717868338558,0.11641369478769742,3,0.03317427849880239,0.5,0.0,Converged
22,4,Paige VanZant,0.1128526645768025,0.10573643284836388,4,0.027247680375337327,0.5,0.0,Converged
22,4,Nyle DiMarco,0.1065830721003134,0.12470515574391464,2,0.031166190700826327,0.5,0.0,Converged
