Celebrity,Season,Week,Estimated_Fan_Pct,Certainty_Std,CI_Lower,CI_Upper,CI_Width
Charlotte McKinney,20,3,0.1624438033971897,0.15,-0.1315561966028103,0.4564438033971897,0.588
Noah Galloway,20,3,0.0913301593776774,0.15,-0.20266984062232257,0.3853301593776774,0.588
Patti LaBelle,20,3,0.0535942329869145,0.15,-0.24040576701308547,0.3475942329869145,0.588
Chris Soules,20,3,0.0787949546537766,0.15,-0.21520504534622337,0.3727949546537766,0.588
Suzanne Somers,20,4,0.0863293616587595,0.0187838575870947,0.04951300078805389,0.12314572252946511,0.07363272174141122
Willow Shields,20,4,0.1343564131298215,0.0423768325529155,0.05129782132610711,0.21741500493353588,0.16611718360742878
Riker Lynch,20,4,0.1424085829282742,0.0407155259214532,0.06260615212222594,0.2222110137343225,0.15960486161209658
Rumer Willis,20,4,0.1064556307228897,0.0294586247153633,0.04871672628077764,0.16419453516500176,0.11547780888422413
Nastia Liukin,20,4,0.0863640569413286,0.0239239993281726,0.03947301825811031,0.1332550956245469,0.0937820773664366
Michael Sam,20,4,0.0646444861520189,0.0099504928695426,0.045141520127715405,0.08414745217632238,0.03900593204860698
Robert Herjavec,20,4,0.0825357463777094,0.0224964125172251,0.0384427778439482,0.1266287149114706,0.0881859370675224
Noah Galloway,20,4,0.1092571823287097,0.0243917946537143,0.06144926480742968,0.15706509984998973,0.09561583504256005
Patti LaBelle,20,4,0.0824359588724939,0.0154527481003638,0.05214857259578085,0.11272334514920695,0.0605747725534261
Chris Soules,20,4,0.1052125808879941,0.0253568879391265,0.055513080527306156,0.15491208124868203,0.09939900072137586
Suzanne Somers,20,5,0.0590842961833472,0.0119052755609768,0.035749956083832676,0.08241863628286172,0.04666868019902905
Willow Shields,20,5,0.1445881233103028,0.0382898800973688,0.06953995831945996,0.21963628830114562,0.15009632998168565
Riker Lynch,20,5,0.1564234371856417,0.0417064507518031,0.07467879371210763,0.23816808065917577,0.16348928694706816
Rumer Willis,20,5,0.1205806452147593,0.0346516799213447,0.05266335256892368,0.1884979378605949,0.13583458529167122
Nastia Liukin,20,5,0.0938176295808487,0.0279004516713922,0.039132744304919996,0.1485025148567774,0.1093697705518574
Robert Herjavec,20,5,0.102010979903829,0.022154064999872,0.058589012504079885,0.14543294730357811,0.08684393479949823
Noah Galloway,20,5,0.124382454709237,0.0320144788348651,0.06163407619290141,0.1871308332255726,0.1254967570326712
Patti LaBelle,20,5,0.086458110455189,0.0200082876744628,0.047241866613241916,0.12567435429713608,0.07843248768389416
Chris Soules,20,5,0.112654323456845,0.026964775566257,0.05980336334698129,0.16550528356670874,0.10570192021972745
Willow Shields,20,6,0.1645972296331122,0.0381484454141165,0.08982627662144388,0.23936818264478055,0.14954190602333667
Riker Lynch,20,6,0.1671780274770976,0.0441827952451746,0.08057974879655537,0.2537763061576398,0.1731965573610844
Rumer Willis,20,6,0.1301617722105069,0.033440545014053,0.06461830398296303,0.19570524043805076,0.13108693645508773
Nastia Liukin,20,6,0.1085013097906245,0.0297353538869204,0.05022001617226052,0.16678260340898848,0.11656258723672797
Robert Herjavec,20,6,0.1019161671995015,0.0237671415588979,0.05533256974406162,0.14849976465494139,0.09316719491087977
Noah Galloway,20,6,0.1393804383399728,0.0400618893261109,0.060859135260795436,0.21790174141915014,0.1570426061583547
Patti LaBelle,20,6,0.0658866391584456,0.0132201583350078,0.03997512882183031,0.09179814949506089,0.05182302067323058
Chris Soules,20,6,0.1223784161907386,0.0319702135624091,0.05971679760841675,0.18504003477306044,0.1253232371646437
Willow Shields,20,7,0.0866627096790488,0.0129271784391259,0.06132543993836203,0.11199997941973555,0.05067453948137352
Riker Lynch,20,7,0.1945552512674404,0.0447949520410433,0.10675714526699552,0.28235335726788524,0.1755962120008897
Rumer Willis,20,7,0.1496852037885251,0.0354001956813097,0.08030082025315809,0.2190695873238921,0.138768767070734
Nastia Liukin,20,7,0.1198014352313721,0.0269866768972721,0.06690754851271878,0.1726953219500254,0.10578777343730662
Robert Herjavec,20,7,0.1409020321960206,0.0228444631355777,0.0961268844502883,0.1856771799417529,0.0895502954914646
Noah Galloway,20,7,0.1556220072662096,0.0363566633086472,0.08436294718126107,0.2268810673511581,0.142518120169897
Chris Soules,20,7,0.1527713605713832,0.0268560127103382,0.10013357565912034,0.20540914548364608,0.10527556982452574
Riker Lynch,20,8,0.2260401413734187,0.05733352847922,0.11366642555414752,0.3384138571926899,0.22474743163854238
Rumer Willis,20,8,0.1731133978047449,0.0491788713647631,0.07672280992980923,0.2695039856796806,0.19278117574987136
Nastia Liukin,20,8,0.1403800164719804,0.0345986091155617,0.07256674260547946,0.20819329033848133,0.13562654773300187
Robert Herjavec,20,8,0.1076959730634689,0.022711568373994,0.06318129905044065,0.15221064707649715,0.0890293480260565
Noah Galloway,20,8,0.1806201250492586,0.0401594524260424,0.10190759829421549,0.2593326518043017,0.15742505351008623
Chris Soules,20,8,0.1721503462371286,0.0387345763465806,0.09623057659783063,0.24807011587642658,0.15183953927859595
Riker Lynch,20,9,0.3173145728429916,0.0693502103714091,0.18138816051502976,0.4532409851709534,0.27185282465592364
Rumer Willis,20,9,0.252220255782947,0.0566108208785986,0.14126304686089375,0.36317746470500023,0.22191441784410648
Nastia Liukin,20,9,0.154934745606996,0.0300302004075327,0.0960755528082319,0.21379393840576008,0.11771838559752817
Noah Galloway,20,9,0.2755304257670655,0.0623447527782843,0.15333471032162826,0.3977261412125027,0.24439143089087445
Gary Busey,21,2,0.0651792294939997,0.0134029232025428,0.038909500017015805,0.09144895897098358,0.05253945895396778
Alexa PenaVega,21,2,0.0756740122154513,0.0216594741939428,0.03322144279532341,0.11812658163557918,0.08490513884025577
Carlos PenaVega,21,2,0.0778336854161388,0.0225409529931108,0.033653417549641636,0.12201395328263598,0.08836053573299435
Victor Espinoza,21,2,0.0416734805699979,0.007567792490866,0.026840607287900543,0.056506353852095265,0.029665746564194722
Alek Skarlatos,21,2,0.0845562347592297,0.0217887025746927,0.04185037771283201,0.1272620918056274,0.08541171409279538
Chaka Khan,21,2,0.0799406044695368,0.0178213664616325,0.045010726204737096,0.1148704827343365,0.06985975652959941
Andy Grammer,21,2,0.0924292717461387,0.0295335062513731,0.03454359949344742,0.15031494399882997,0.11577134450538254
Tamar Braxton,21,2,0.0673724214782,0.0215787376370761,0.02507809570953084,0.10966674724686915,0.0845886515373383
Nick Carter,21,2,0.0755935454415011,0.0223329435459525,0.0318209760914342,0.119366114791568,0.0875451387001338
Hayes Grier,21,2,0.1292420813242098,0.0347511431255927,0.06112984079804812,0.1973543218503715,0.13622448105232338
Bindi Irwin,21,2,0.0657687213143009,0.0190584270660676,0.028414204264808403,0.10312323836379339,0.074709034098985
Kim Zolciak-Biermann,21,2,0.088778145265844,0.0238783818809624,0.041976516779157695,0.1355797737525303,0.0936032569733726
Paula Deen,21,2,0.055958566505451,0.0124877302124373,0.031482615289073895,0.08043451772182811,0.04895190243275421
Gary Busey,21,4,0.0559881669480766,0.0137515962288806,0.029035038339470628,0.08294129555668257,0.05390625721721194
Alexa PenaVega,21,4,0.0999111291581434,0.0302806266295777,0.040561100964171114,0.15926115735211568,0.11870005638794456
Carlos PenaVega,21,4,0.1040046266485826,0.0287984937202073,0.04755957895697628,0.16044967434018892,0.11289009538321264
Alek Skarlatos,21,4,0.1116837800656971,0.0331413886352105,0.04672665834068451,0.17664090179070968,0.12991424345002517
Andy Grammer,21,4,0.1208827012300368,0.0337624437933008,0.05470831139516723,0.18705709106490637,0.13234877966973912
Tamar Braxton,21,4,0.0819667472645211,0.0230767406504202,0.036736335589697515,0.1271971589393447,0.09046082334964717
Nick Carter,21,4,0.1008694124385209,0.0301231045456365,0.04182812752907337,0.15991069734796845,0.11808256981889509
Hayes Grier,21,4,0.16707325326983,0.0417590671005982,0.08522548175265753,0.24892102478700245,0.16369554303434491
Bindi Irwin,21,4,0.0855950865373281,0.0235753975335782,0.03938730737151483,0.13180286570314137,0.09241555833162654
Paula Deen,21,4,0.0720250964392629,0.0199411760498145,0.03294039138162648,0.11110980149689932,0.07816941011527284
Alexa PenaVega,21,6,0.1080882431017823,0.0271454203649312,0.05488321918651715,0.16129326701704746,0.10641004783053032
Carlos PenaVega,21,6,0.1102361144066402,0.0314159954260453,0.04866076337159142,0.171811465441689,0.12315070207009757
Alek Skarlatos,21,6,0.1200447874461656,0.034412069651343,0.05259713092953333,0.18749244396279788,0.13489531303326455
Andy Grammer,21,6,0.128028408899368,0.0329917095837462,0.06336465811522546,0.19269215968351056,0.1293275015682851
Tamar Braxton,21,6,0.0885170353823948,0.0253687557234973,0.038794274164340094,0.13823979660044952,0.09944552243610943
Nick Carter,21,6,0.1053835260279638,0.0288100307985367,0.048915865662831876,0.16185118639309573,0.11293532073026386
Hayes Grier,21,6,0.1792228287513852,0.0466266894088286,0.08783451751008114,0.27061113999268926,0.18277662248260812
Bindi Irwin,21,6,0.0958350236122514,0.0262894383268238,0.04430772449167675,0.14736232273282604,0.10305459824114929
Paula Deen,21,6,0.0646440323720483,0.016981794462812,0.03135971522493678,0.09792834951915982,0.06656863429422305
Alexa PenaVega,21,7,0.1277495330374044,0.0268742313302669,0.07507603963008129,0.18042302644472752,0.10534698681464623
Carlos PenaVega,21,7,0.132756444870789,0.0293908300595541,0.07515041795406296,0.19036247178751503,0.11521205383345207
Alek Skarlatos,21,7,0.1475384969246946,0.0387146681836899,0.0716577472846624,0.22341924656472678,0.15176149928006438
Andy Grammer,21,7,0.1505524858123236,0.0455743362083466,0.06122678684396428,0.23987818478068296,0.1786513979367187
Tamar Braxton,21,7,0.1152919369124039,0.0199634339129686,0.07616360644298545,0.15442026738182235,0.0782566609388369
Nick Carter,21,7,0.1264179000996882,0.024038929715226,0.07930159785784524,0.17353420234153116,0.09423260448368592
Hayes Grier,21,7,0.0828879074286764,0.0120668776790012,0.059236827177834045,0.10653898767951875,0.047302160501684704
Bindi Irwin,21,7,0.1168052949140196,0.0214488808241915,0.07476548849860426,0.15884510132943494,0.08407961283083068
Alexa PenaVega,21,8,0.1551894766267925,0.0369017502303505,0.08286204617530551,0.22751690707827948,0.14465486090297397
Carlos PenaVega,21,8,0.1544515753257506,0.0418171606141038,0.07248994052210715,0.23641321012939404,0.16392326960728687
Alek Skarlatos,21,8,0.1685387102726107,0.0401175548193942,0.08990830282659806,0.24716911771862332,0.15726081489202526
Andy Grammer,21,8,0.1086106499554289,0.0160712589238521,0.07711098246467879,0.14011031744617902,0.06299933498150023
Tamar Braxton,21,8,0.1298378862439869,0.0271472129649987,0.07662934883258946,0.18304642365538434,0.10641707482279489
Nick Carter,21,8,0.145821445414596,0.0376911118300516,0.07194686622769485,0.21969602460149712,0.14774915837380226
Bindi Irwin,21,8,0.1375502561608337,0.0330092189173579,0.07285218708281221,0.20224832523885516,0.12939613815604295
Alexa PenaVega,21,9,0.1018242764922205,0.0138550887354273,0.074668302570783,0.12898025041365802,0.05431194784287502
Carlos PenaVega,21,9,0.1833833539698858,0.0423654572745434,0.10034705771178075,0.26641965022799086,0.1660725925162101
Alek Skarlatos,21,9,0.2000844682129907,0.0462502923625606,0.10943389518237193,0.2907350412436095,0.18130114606123757
Tamar Braxton,21,9,0.1707925805486787,0.0309017059945025,0.11022523679945381,0.2313599242979036,0.1211346874984498
Nick Carter,21,9,0.1850003030084268,0.0422643727778382,0.10216213236386393,0.26783847365298963,0.1656763412891257
Bindi Irwin,21,9,0.1589150177677971,0.0371812101709261,0.08603984583278194,0.23179018970281223,0.14575034387003027
Carlos PenaVega,21,11,0.181129259576096,0.0272641995829134,0.12769142839358572,0.23456709075860627,0.10687566236502055
Alek Skarlatos,21,11,0.2974011751918911,0.0572697697092547,0.18515242656175185,0.4096499238220303,0.22449749726027846
Nick Carter,21,11,0.272012349400534,0.0564613982676335,0.16134800879597233,0.38267669000509563,0.2213286812091233
Bindi Irwin,21,11,0.2494572158314789,0.0451567781466615,0.16094993066402236,0.33796450099893544,0.17701457033491308
Mischa Barton,22,2,0.1006045150128453,0.028437657508592,0.044866706296004984,0.15634232372968562,0.11147561743368065
Kim Fields,22,2,0.064018941095085,0.0194183345961749,0.025959005286582203,0.1020788769035878,0.07611987161700559
Jodie Sweetin,22,2,0.1314947253694521,0.0376859699043066,0.05763022435701115,0.20535922638189302,0.14772900202488187
Doug Flutie,22,2,0.0632526756433145,0.0174400221272534,0.02907023227389783,0.09743511901273116,0.06836488673883334
Von Miller,22,2,0.0853884338553925,0.0247920210625333,0.03679607257282724,0.13398079513795777,0.09718472256513053
Antonio Brown,22,2,0.0961284240995497,0.0281765806102071,0.040902326103543794,0.1513545220955556,0.11045219599201181
Paige VanZant,22,2,0.0908799308197779,0.0243507369952612,0.04315248630906594,0.13860737533048983,0.09545488902142389
Geraldo Rivera,22,2,0.0478555587143648,0.0124523014441459,0.02344904788383884,0.07226206954489077,0.048813021661051934
Nyle DiMarco,22,2,0.1085463079751758,0.0319182659711253,0.045986506671770205,0.1711061092785814,0.12511960260681118
Ginger Zee,22,2,0.0752115508661788,0.022202867473999,0.03169393061714076,0.11872917111521683,0.08703524049807607
Wanya Morris,22,2,0.0634916801344989,0.0171295736060535,0.029917715866634047,0.09706564440236376,0.0671479285357297
Marla Maples,22,2,0.0731272564143643,0.0210769605440357,0.03181641374805432,0.11443809908067426,0.08262168533261993
Mischa Barton,22,3,0.0622820245555395,0.0096318140637994,0.04340366899049268,0.08116038012058632,0.03775671113009364
Kim Fields,22,3,0.0725632263672603,0.0195721647030974,0.034201783549189395,0.1109246691853312,0.0767228856361418
Jodie Sweetin,22,3,0.136458565523148,0.037849018496655,0.062274489269704206,0.2106426417765918,0.14836815250688762
Doug Flutie,22,3,0.0779096075256258,0.0182537894346036,0.042132180233802746,0.11368703481744885,0.0715548545836461
Von Miller,22,3,0.095417035662861,0.0267278927388175,0.043030365894778703,0.1478037054309433,0.10477333953616458
Antonio Brown,22,3,0.1017072679258399,0.0270105430363471,0.04876660357459958,0.1546479322770802,0.10588132870248063
Paige VanZant,22,3,0.0981277346293445,0.027733832443576,0.04376942303993554,0.15248604621875345,0.1087166231788179
Nyle DiMarco,22,3,0.1138994704263677,0.0312721877718308,0.052605982393579324,0.17519295845915606,0.12258697606557672
Ginger Zee,22,3,0.0841272891799906,0.0217846148015896,0.04142944416887498,0.12682513419110622,0.08539569002223124
Wanya Morris,22,3,0.0749215045010393,0.0210734306421241,0.03361758044247606,0.11622542855960252,0.08260784811712646
Marla Maples,22,3,0.0825862737029829,0.0214626890146639,0.040519403234241656,0.12465314417172413,0.08413374093748247
Kim Fields,22,4,0.0825808634509402,0.0224454265184415,0.03858782747479487,0.12657389942708555,0.08798607195229069
Jodie Sweetin,22,4,0.1517353867877957,0.0415416871296785,0.07031368001362584,0.23315709356196554,0.1628434135483397
Doug Flutie,22,4,0.0934983953919717,0.0202103190491172,0.05388617005570199,0.13311062072824142,0.07922445067253944
Von Miller,22,4,0.1009443364359632,0.0267823227679926,0.048450983810697706,0.1534376890612287,0.104986705250531
Antonio Brown,22,4,0.1117536050124922,0.0323446178121952,0.048358154100589607,0.17514905592439478,0.12679090182380517
Paige VanZant,22,4,0.1071585941830137,0.0294528361069629,0.049431035413366416,0.16488615295266099,0.11545511753929458
Nyle DiMarco,22,4,0.1232335069848856,0.0334244250168568,0.05772163395184626,0.18874538001792493,0.13102374606607867
Ginger Zee,22,4,0.0887661996805607,0.0270508066007597,0.03574661874307169,0.1417857806180497,0.106039161874978
Wanya Morris,22,4,0.080777328869327,0.0236163136149901,0.0344893541839464,0.12706530355470758,0.09257594937076118
Marla Maples,22,4,0.0595517832030496,0.01148077979353,0.0370494548077308,0.0820541115983684,0.045004656790637594
Kim Fields,22,6,0.0904833143213776,0.0243705822795353,0.04271697305348841,0.13824965558926677,0.09553268253577836
Jodie Sweetin,22,6,0.1710288290959465,0.0459778636291684,0.08091221638277643,0.2611454418091166,0.18023322542634015
Doug Flutie,22,6,0.0660300885330245,0.0142953599407391,0.03801118304917586,0.09404899401687314,0.05603781096769728
Von Miller,22,6,0.1123490275300886,0.0295305400748601,0.054469168983362806,0.1702288860768144,0.1157597170934516
Antonio Brown,22,6,0.1279970766640989,0.0374805749120159,0.05453514983654774,0.20145900349165008,0.14692385365510235
Paige VanZant,22,6,0.115058558415843,0.031140693458109,0.054022799237949365,0.17609431759373664,0.12207151835578728
Nyle DiMarco,22,6,0.1361634960456634,0.0340249527461469,0.06947458866321549,0.20285240342811134,0.13337781476489585
Ginger Zee,22,6,0.0984314416742209,0.0250817747126951,0.0492711632373385,0.14759172011110328,0.09832055687376477
Wanya Morris,22,6,0.0824581677197363,0.0219035973729958,0.03952711686866453,0.12538921857080806,0.08586210170214353
Kim Fields,22,7,0.0705663027816649,0.0137362228060582,0.043643306081790824,0.09748929948153898,0.05384599339974815
Jodie Sweetin,22,7,0.1803146556772436,0.0471943923293193,0.08781364671177778,0.27281566464270945,0.18500201793093168
Von Miller,22,7,0.1234065465324538,0.0309721834327049,0.06270106700435218,0.1841120260605554,0.12141095905620322
Antonio Brown,22,7,0.1410240488977774,0.035143741923237,0.07214231472823288,0.2099057830673219,0.13776346833908903
Paige VanZant,22,7,0.1254398978281383,0.0344938835551892,0.05783188605996746,0.19304790959630913,0.13521602353634166
Nyle DiMarco,22,7,0.1505958063563238,0.0404615694488525,0.07129113023657291,0.2299004824760747,0.1586093522395018
Ginger Zee,22,7,0.1069311195435068,0.0256018982547451,0.056751398964206404,0.15711084012280718,0.10035944115860078
Wanya Morris,22,7,0.101721622382891,0.0237655267458302,0.055141189961063805,0.1483020548047182,0.09316086484365439
Jodie Sweetin,22,8,0.1081817812978149,0.0152606678360967,0.07827087233906538,0.13809269025656443,0.05982181791749905
Antonio Brown,22,8,0.1927871977356157,0.0421526810588364,0.11016794286029637,0.27540645261093505,0.1652385097506387
Paige VanZant,22,8,0.1791521075220231,0.0350219067462765,0.11050917029932117,0.24779504474472502,0.13728587444540385
Nyle DiMarco,22,8,0.2006345414456548,0.0469327954654512,0.10864626233337045,0.29262282055793915,0.1839765582245687
Ginger Zee,22,8,0.1506840000777835,0.0303994165059151,0.09110114372618988,0.2102668564293771,0.11916571270318721
Wanya Morris,22,8,0.1685603719211081,0.0295105146795024,0.11071976314928339,0.2264009806929328,0.1156812175436494
Antonio Brown,22,9,0.1461735970174978,0.0202767265730652,0.10643121293429,0.1859159811007056,0.07948476816641559
Paige VanZant,22,9,0.2210472445811673,0.0497783243408611,0.12348172887307955,0.31861276028925506,0.1951310314161755
Nyle DiMarco,22,9,0.2551431966804772,0.0582713561417982,0.14093133864255272,0.3693550547184017,0.22842371607584896
Ginger Zee,22,9,0.1997216991233201,0.0415278907938053,0.11832703316746172,0.2811163650791785,0.16278933191171674
Wanya Morris,22,9,0.1779142625975374,0.0352315885884026,0.1088603489642683,0.2469681762308065,0.1381078272665382
Jake T. Austin,23,2,0.2548295847775993,0.15,-0.03917041522240067,0.5488295847775992,0.5879999999999999
Maureen McCormick,23,2,8.386498982680149e-05,0.15,-0.29391613501017316,0.2940838649898268,0.588
Marilu Henner,23,2,5.445888184118779e-09,0.15,-0.2939999945541118,0.29400000544588817,0.588
Ryan Lochte,23,2,0.0044088587547549,0.15,-0.2895911412452451,0.29840885875475487,0.588
Calvin Johnson Jr.,23,2,0.0053342525697519,0.15,-0.2886657474302481,0.2993342525697519,0.588
Laurie Hernandez,23,2,0.1083033562658657,0.15,-0.1856966437341343,0.40230335626586566,0.588
Amber Rose,23,2,0.0063590377590123,0.15,-0.2876409622409877,0.3003590377590123,0.588
Rick Perry,23,2,4.532449134925687e-05,0.15,-0.29395467550865073,0.29404532449134924,0.588
James Hinchcliffe,23,2,0.0396829093222577,0.15,-0.2543170906777423,0.3336829093222577,0.588
Babyface,23,2,9.079221400646907e-05,0.15,-0.2939092077859935,0.29409079221400647,0.588
Vanilla Ice,23,2,5.783169068466313e-05,0.15,-0.2939421683093153,0.29405783169068467,0.588
Jana Kramer,23,2,0.5769220854123728,0.15,0.2829220854123728,0.8709220854123727,0.5879999999999999
Terra Jole,23,2,0.0038820963066296,0.15,-0.29011790369337037,0.2978820963066296,0.588
Maureen McCormick,23,3,0.0001140092508209,3.952805593266287e-05,3.653426119288077e-05,0.00019148424044891925,0.0001549499792560385
Marilu Henner,23,3,7.697627613743099e-09,3.0245568897346232e-09,1.7694961098632372e-09,1.362575911762296e-08,1.1856263007759723e-08
Ryan Lochte,23,3,0.0062816092155848,0.0027307567649579,0.0009293259562673161,0.011633892474902284,0.010704566518634967
Calvin Johnson Jr.,23,3,0.0075291910786006,0.0030434016437444,0.0015641238568615762,0.013494258300339623,0.011930134443478048
Laurie Hernandez,23,3,0.1500241915511199,0.0497843143743039,0.052446935377484266,0.24760144772475554,0.19515451234727127
Amber Rose,23,3,0.0092168066788642,0.0032334639981441,0.002879217242501764,0.015554396115226635,0.01267517887272487
Rick Perry,23,3,5.797166211748451e-05,1.9098132227778063e-05,2.0539322951039508e-05,9.54040012839295e-05,7.486467833289e-05
James Hinchcliffe,23,3,0.0547020519336063,0.0191508240502214,0.017166436795172352,0.09223766707204024,0.07507123027686789
Babyface,23,3,0.000128698844085,5.27715340275268e-05,2.526663739104748e-05,0.00023213105077895255,0.0002068644133879051
Vanilla Ice,23,3,8.768500624193183e-05,3.082711774131864e-05,2.7263855468947288e-05,0.00014810615701491638,0.0001208423015459691
Jana Kramer,23,3,0.7663524783337272,0.0619985951167329,0.6448352319049308,0.8878697247625237,0.24303449285759293
Terra Jole,23,3,0.0055052987476038,0.002156635569671,0.0012782930310486391,0.00973230446415896,0.008454011433110321
Maureen McCormick,23,4,0.0001203122384042,4.68920723390412e-05,2.8403776619679243e-05,0.00021222070018872075,0.0001838169235690415
Marilu Henner,23,4,7.703899020770396e-09,3.3054727313955403e-09,1.2251724672351375e-09,1.4182625574305654e-08,1.2957453107070517e-08
Ryan Lochte,23,4,0.0063563481460687,0.0024353329649326,0.001583095534800804,0.011129600757336596,0.009546505222535792
Calvin Johnson Jr.,23,4,0.0075455497535795,0.0027442134890175,0.0021668913151052013,0.0129242081920538,0.010757316876948598
Laurie Hernandez,23,4,0.1502749590990777,0.0444055465510585,0.06324008785900304,0.23730983033915237,0.17406974248014934
Amber Rose,23,4,0.0091740740088693,0.0035547347357702,0.0022067939267597083,0.01614135409097889,0.013934560164219182
James Hinchcliffe,23,4,0.056744821677008,0.0214411375554571,0.014720192068312085,0.09876945128570391,0.08404925921739183
Babyface,23,4,0.0001352776118186,5.242451963815252e-05,3.252555332782105e-05,0.00023802967030937892,0.00020550411698155787
Vanilla Ice,23,4,8.697235620880175e-05,3.580636921612732e-05,1.679187254519221e-05,0.00015715283987241129,0.00014036096732721908
Jana Kramer,23,4,0.7640517527284737,0.0598231773830769,0.646798325057643,0.8813051803993044,0.23450685534166138
Terra Jole,23,4,0.0055099246765916,0.0022128854767795,0.0011726691421037804,0.009847180211079418,0.008674511068975637
Maureen McCormick,23,6,0.0001066721881242,4.015024175999201e-05,2.7977714274615657e-05,0.00018536666197378434,0.00015738894769916868
Marilu Henner,23,6,7.0980627466343595e-09,2.7284865714833356e-09,1.7502290665270217e-09,1.2445896426741698e-08,1.0695667360214676e-08
Ryan Lochte,23,6,0.0058400712089972,0.00213652868251,0.001652474991277601,0.0100276674267168,0.008375192435439199
Calvin Johnson Jr.,23,6,0.0068432410751643,0.0024412891042203,0.002058314430892512,0.011628167719436089,0.009569853288543578
Laurie Hernandez,23,6,0.1433991583048318,0.04995434951617,0.04548863325313861,0.24130968335652497,0.19582105010338635
Amber Rose,23,6,0.0071214173614178,0.0016461238368334,0.003895014641224336,0.010347820081611264,0.006452805440386927
James Hinchcliffe,23,6,0.0527143084012909,0.0207246051678466,0.012094082272311561,0.09333453453027024,0.08124045225795867
Jana Kramer,23,6,0.7788895764799822,0.0623550521185352,0.6566736743276532,0.9011054786323113,0.24443180430465805
Terra Jole,23,6,0.0050855478821287,0.0019506066202007,0.0012623589065353285,0.008908736857722071,0.007646377951186742
Maureen McCormick,23,7,0.0001135432045418,0.15,-0.29388645679545816,0.2941135432045418,0.588
Marilu Henner,23,7,7.3730837776131305e-09,0.15,-0.29399999262691623,0.29400000737308374,0.588
Ryan Lochte,23,7,0.0059690694820483,0.15,-0.2880309305179517,0.29996906948204827,0.588
Calvin Johnson Jr.,23,7,0.007221942456039,0.15,-0.28677805754396096,0.301221942456039,0.588
Laurie Hernandez,23,7,0.1466298411108717,0.15,-0.14737015888912827,0.44062984111087167,0.588
James Hinchcliffe,23,7,0.0537259313964001,0.15,-0.2402740686035999,0.34772593139640007,0.588
Jana Kramer,23,7,0.7810837690911954,0.15,0.4870837690911954,1.0750837690911954,0.5880000000000001
Terra Jole,23,7,0.0052558958858194,0.15,-0.2887441041141806,0.29925589588581936,0.588
Marilu Henner,23,8,7.373921036237624e-09,0.15,-0.29399999262607895,0.294000007373921,0.588
Ryan Lochte,23,8,0.0059697473062878,0.15,-0.2880302526937122,0.2999697473062878,0.588
Calvin Johnson Jr.,23,8,0.0072227625516448,0.15,-0.2867772374483552,0.30122276255164476,0.588
Laurie Hernandez,23,8,0.1466464918234881,0.15,-0.14735350817651188,0.4406464918234881,0.588
James Hinchcliffe,23,8,0.0537320323035344,0.15,-0.24026796769646558,0.3477320323035344,0.588
Jana Kramer,23,8,0.7811724659162755,0.15,0.48717246591627555,1.0751724659162756,0.5880000000000001
Terra Jole,23,8,0.005256492724848,0.15,-0.28874350727515197,0.299256492724848,0.588
Marilu Henner,23,9,7.520702120181132e-09,2.886571570573293e-09,1.8630218418574775e-09,1.3178382398504785e-08,1.1315360556647307e-08
Calvin Johnson Jr.,23,9,0.0078239640638801,0.0031586679939424,0.0016329747957529962,0.014014953332007203,0.012381978536254206
Laurie Hernandez,23,9,0.1571938586317849,0.0536643291586096,0.05201177348091007,0.2623759437826597,0.21036417030174964
James Hinchcliffe,23,9,0.0566961023728973,0.0217867037625811,0.013994162998238344,0.09939804174755626,0.08540387874931792
Jana Kramer,23,9,0.7728410370268448,0.0654947063782373,0.6444714125254997,0.90121066152819,0.2567392490026903
Terra Jole,23,9,0.0054450303838905,0.0023861479007032,0.0007681804985122283,0.010121880269268772,0.009353699770756544
Calvin Johnson Jr.,23,10,0.0215381922823086,0.0038720797294159,0.013948916012653436,0.029127468551963766,0.01517855253931033
Laurie Hernandez,23,10,0.1714609269374621,0.0505858248273402,0.07231271027587531,0.27060914359904886,0.19829643332317354
James Hinchcliffe,23,10,0.0746677042963059,0.0221614021191054,0.031231356142859316,0.11810405244975247,0.08687269630689315
Jana Kramer,23,10,0.7267300253785666,0.0559468075114092,0.6170742826562046,0.8363857681009286,0.219311485444724
Terra Jole,23,10,0.0056031511053564,0.0018652536151023,0.0019472540197558916,0.009259048190956907,0.007311794171201015
Calvin Johnson Jr.,23,11,0.0073047676808667,0.15,-0.2866952323191333,0.30130476768086667,0.588
Laurie Hernandez,23,11,0.1483114731136707,0.15,-0.14568852688632927,0.4423114731136707,0.588
James Hinchcliffe,23,11,0.0543420900509543,0.15,-0.23965790994904568,0.3483420900509543,0.588
Jana Kramer,23,11,0.7900416691545081,0.15,0.49604166915450815,1.084041669154508,0.5879999999999999
Charo,24,2,0.0765730702865206,0.0230920480605043,0.03131265608793218,0.12183348448510903,0.09052082839717684
Mr. T,24,2,0.0781002104506175,0.0216186707511366,0.03572761577838977,0.12047280512284525,0.08474518934445549
Heather Morris,24,2,0.0878639261871047,0.0260826907082503,0.03674185239893411,0.13898599997527528,0.10224414757634116
Nancy Kerrigan,24,2,0.0744843168669119,0.0203106458955981,0.03467545091153962,0.11429318282228418,0.07961773191074456
Bonner Bolton,24,2,0.0902311485953408,0.0264804815193427,0.03832940481742911,0.1421328923732525,0.10380348755582339
